"COM","TNCC","NCC","NCCENR","LIBELLE","DATE_DEBUT","DATE_FIN"
"23194","0","SAINTE FEYRE LA MONTAGNE","Sainte-Feyre-la-Montagne","Sainte-Feyre-la-Montagne","1943-01-01",""
"23195","0","SAINT FIEL","Saint-Fiel","Saint-Fiel","1943-01-01",""
"23196","0","SAINT FRION","Saint-Frion","Saint-Frion","1943-01-01",""
"23197","0","SAINT GEORGES LA POUGE","Saint-Georges-la-Pouge","Saint-Georges-la-Pouge","1943-01-01",""
"23198","0","SAINT GEORGES NIGREMONT","Saint-Georges-Nigremont","Saint-Georges-Nigremont","1943-01-01",""
"23199","0","SAINT GERMAIN BEAUPRE","Saint-Germain-Beaupré","Saint-Germain-Beaupré","1943-01-01",""
"23200","0","SAINT GOUSSAUD","Saint-Goussaud","Saint-Goussaud","1943-01-01",""
"23201","0","SAINT HILAIRE LA PLAINE","Saint-Hilaire-la-Plaine","Saint-Hilaire-la-Plaine","1943-01-01",""
"23202","0","SAINT HILAIRE LE CHATEAU","Saint-Hilaire-le-Château","Saint-Hilaire-le-Château","1943-01-01",""
"23203","0","SAINT JULIEN LA GENETE","Saint-Julien-la-Genête","Saint-Julien-la-Genête","1943-01-01",""
"23204","0","SAINT JULIEN LE CHATEL","Saint-Julien-le-Châtel","Saint-Julien-le-Châtel","1943-01-01",""
"23205","0","SAINT JUNIEN LA BREGERE","Saint-Junien-la-Bregère","Saint-Junien-la-Bregère","1943-01-01",""
"23206","0","SAINT LAURENT","Saint-Laurent","Saint-Laurent","1943-01-01",""
"23207","0","SAINT LEGER BRIDEREIX","Saint-Léger-Bridereix","Saint-Léger-Bridereix","1943-01-01",""
"23208","0","SAINT LEGER LE GUERETOIS","Saint-Léger-le-Guérétois","Saint-Léger-le-Guérétois","1943-01-01",""
"23209","0","SAINT LOUP","Saint-Loup","Saint-Loup","1943-01-01",""
"23210","0","SAINT MAIXANT","Saint-Maixant","Saint-Maixant","1943-01-01",""
"23211","0","SAINT MARC A FRONGIER","Saint-Marc-à-Frongier","Saint-Marc-à-Frongier","1943-01-01",""
"23212","0","SAINT MARC A LOUBAUD","Saint-Marc-à-Loubaud","Saint-Marc-à-Loubaud","1943-01-01",""
"23213","0","SAINT MARIEN","Saint-Marien","Saint-Marien","1943-01-01",""
"23214","0","SAINT MARTIAL LE MONT","Saint-Martial-le-Mont","Saint-Martial-le-Mont","1943-01-01",""
"23215","0","SAINT MARTIAL LE VIEUX","Saint-Martial-le-Vieux","Saint-Martial-le-Vieux","1943-01-01",""
"23216","0","SAINT MARTIN CHATEAU","Saint-Martin-Château","Saint-Martin-Château","1943-01-01",""
"23217","0","SAINT MARTIN SAINTE CATHERINE","Saint-Martin-Sainte-Catherine","Saint-Martin-Sainte-Catherine","1943-01-01",""
"23218","0","SAINT MAURICE PRES CROCQ","Saint-Maurice-près-Crocq","Saint-Maurice-près-Crocq","1943-01-01",""
"23219","0","SAINT MAURICE LA SOUTERRAINE","Saint-Maurice-la-Souterraine","Saint-Maurice-la-Souterraine","1943-01-01",""
"23220","0","SAINT MEDARD","Saint-Médard","Saint-Médard","1943-01-01","1972-09-01"
"23220","0","SAINT MEDARD LA ROCHETTE","Saint-Médard-la-Rochette","Saint-Médard-la-Rochette","1972-09-01",""
"23221","0","SAINT MERD LA BREUILLE","Saint-Merd-la-Breuille","Saint-Merd-la-Breuille","1943-01-01",""
"23222","0","SAINT MICHEL DE VEISSE","Saint-Michel-de-Veisse","Saint-Michel-de-Veisse","1943-01-01",""
"23223","0","SAINT MOREIL","Saint-Moreil","Saint-Moreil","1943-01-01",""
"23224","0","SAINT ORADOUX DE CHIROUZE","Saint-Oradoux-de-Chirouze","Saint-Oradoux-de-Chirouze","1943-01-01",""
"23225","0","SAINT ORADOUX PRES CROCQ","Saint-Oradoux-près-Crocq","Saint-Oradoux-près-Crocq","1943-01-01",""
"23226","0","SAINT PARDOUX D ARNET","Saint-Pardoux-d'Arnet","Saint-Pardoux-d'Arnet","1943-01-01",""
"23227","0","SAINT PARDOUX LAVAUD","Saint-Pardoux-Lavaud","Saint-Pardoux-Lavaud","1943-01-01","1965-01-01"
"23227","0","SAINT PARDOUX MORTEROLLES","Saint-Pardoux-Morterolles","Saint-Pardoux-Morterolles","1965-01-01",""
"23228","0","SAINT PARDOUX LE NEUF","Saint-Pardoux-le-Neuf","Saint-Pardoux-le-Neuf","1943-01-01",""
"23229","0","SAINT PARDOUX LES CARDS","Saint-Pardoux-les-Cards","Saint-Pardoux-les-Cards","1943-01-01",""
"23230","0","SAINT PIERRE CHERIGNAT","Saint-Pierre-Chérignat","Saint-Pierre-Chérignat","1943-01-01",""
"23231","0","SAINT PIERRE DE FURSAC","Saint-Pierre-de-Fursac","Saint-Pierre-de-Fursac","1943-01-01","2017-01-01"
"23232","0","SAINT PIERRE BELLEVUE","Saint-Pierre-Bellevue","Saint-Pierre-Bellevue","1943-01-01",""
"23233","0","SAINT PIERRE LE BOST","Saint-Pierre-le-Bost","Saint-Pierre-le-Bost","1943-01-01",""
"23234","0","SAINT PRIEST","Saint-Priest","Saint-Priest","1943-01-01",""
"23235","0","SAINT PRIEST LA FEUILLE","Saint-Priest-la-Feuille","Saint-Priest-la-Feuille","1943-01-01",""
"23236","0","SAINT PRIEST LA PLAINE","Saint-Priest-la-Plaine","Saint-Priest-la-Plaine","1943-01-01",""
"23237","0","SAINT PRIEST PALUS","Saint-Priest-Palus","Saint-Priest-Palus","1943-01-01",""
"23238","0","SAINT QUENTIN LA CHABANNE","Saint-Quentin-la-Chabanne","Saint-Quentin-la-Chabanne","1943-01-01",""
"23239","0","SAINT SEBASTIEN","Saint-Sébastien","Saint-Sébastien","1943-01-01",""
"23240","0","SAINT SILVAIN BAS LE ROC","Saint-Silvain-Bas-le-Roc","Saint-Silvain-Bas-le-Roc","1943-01-01",""
"23241","0","SAINT SILVAIN BELLEGARDE","Saint-Silvain-Bellegarde","Saint-Silvain-Bellegarde","1943-01-01",""
"23242","0","SAINT SILVAIN MONTAIGUT","Saint-Silvain-Montaigut","Saint-Silvain-Montaigut","1943-01-01",""
"23243","0","SAINT SILVAIN SOUS TOULX","Saint-Silvain-sous-Toulx","Saint-Silvain-sous-Toulx","1943-01-01",""
"23244","0","SAINT SULPICE LE DUNOIS","Saint-Sulpice-le-Dunois","Saint-Sulpice-le-Dunois","1943-01-01",""
"23245","0","SAINT SULPICE LE GUERETOIS","Saint-Sulpice-le-Guérétois","Saint-Sulpice-le-Guérétois","1943-01-01",""
"23246","0","SAINT SULPICE LES CHAMPS","Saint-Sulpice-les-Champs","Saint-Sulpice-les-Champs","1943-01-01",""
"23247","0","SAINT VAURY","Saint-Vaury","Saint-Vaury","1943-01-01",""
"23248","0","SAINT VICTOR","Saint-Victor","Saint-Victor","1943-01-01","1983-04-17"
"23248","0","SAINT VICTOR EN MARCHE","Saint-Victor-en-Marche","Saint-Victor-en-Marche","1983-04-17",""
"23249","0","SAINT YRIEIX LA MONTAGNE","Saint-Yrieix-la-Montagne","Saint-Yrieix-la-Montagne","1943-01-01",""
"23250","0","SAINT YRIEIX LES BOIS","Saint-Yrieix-les-Bois","Saint-Yrieix-les-Bois","1943-01-01",""
"23251","0","TARDES","Tardes","Tardes","1943-01-01",""
"23252","0","TERCILLAT","Tercillat","Tercillat","1943-01-01",""
"23253","0","THAURON","Thauron","Thauron","1943-01-01",""
"23254","0","TOULX SAINTE CROIX","Toulx-Sainte-Croix","Toulx-Sainte-Croix","1943-01-01",""
"23255","0","TROIS FONDS","Trois-Fonds","Trois-Fonds","1943-01-01",""
"23256","2","TRUCQ","Trucq","Le Trucq","1943-01-01","1965-03-01"
"23257","0","VALLIERES","Vallières","Vallières","1943-01-01","1996-08-11"
"23257","0","VALLIERE","Vallière","Vallière","1996-08-11",""
"23258","0","VAREILLES","Vareilles","Vareilles","1943-01-01",""
"23259","0","VERNEIGES","Verneiges","Verneiges","1943-01-01",""
"23260","0","VIDAILLAT","Vidaillat","Vidaillat","1943-01-01",""
"23261","0","VIERSAT","Viersat","Viersat","1943-01-01",""
"23262","0","VIGEVILLE","Vigeville","Vigeville","1943-01-01",""
"23263","0","VILLARD","Villard","Villard","1943-01-01",""
"23264","3","VILLEDIEU","Villedieu","La Villedieu","1943-01-01",""
"23265","3","VILLENEUVE","Villeneuve","La Villeneuve","1943-01-01",""
"23266","3","VILLETELLE","Villetelle","La Villetelle","1943-01-01",""
"24001","1","ABJAT","Abjat","Abjat","1943-01-01","1975-01-01"
"24001","1","ABJAT SUR BANDIAT","Abjat-sur-Bandiat","Abjat-sur-Bandiat","1975-01-01",""
"24002","1","AGONAC","Agonac","Agonac","1943-01-01",""
"24003","1","AILLAC","Aillac","Aillac","1943-01-01","1961-01-01"
"24004","1","AJAT","Ajat","Ajat","1943-01-01",""
"24005","1","ALLES SUR DORDOGNE","Alles-sur-Dordogne","Alles-sur-Dordogne","1943-01-01",""
"24006","1","ALLAS LES MINES","Allas-les-Mines","Allas-les-Mines","1943-01-01",""
"24007","1","ALLEMANS","Allemans","Allemans","1943-01-01",""
"24008","1","ANGOISSE","Angoisse","Angoisse","1943-01-01",""
"24009","1","ANLHIAC","Anlhiac","Anlhiac","1943-01-01",""
"24010","1","ANNESSE ET BEAULIEU","Annesse-et-Beaulieu","Annesse-et-Beaulieu","1943-01-01",""
"24011","1","ANTONNE ET TRIGONANT","Antonne-et-Trigonant","Antonne-et-Trigonant","1943-01-01",""
"24012","1","ARCHIGNAC","Archignac","Archignac","1943-01-01",""
"24013","1","ATUR","Atur","Atur","1943-01-01","2016-01-01"
"24014","1","AUBAS","Aubas","Aubas","1943-01-01",""
"24015","1","AUDRIX","Audrix","Audrix","1943-01-01",""
"24016","1","AUGIGNAC","Augignac","Augignac","1943-01-01",""
"24017","1","AURIAC DE BOURZAC","Auriac-de-Bourzac","Auriac-de-Bourzac","1943-01-01","1973-01-01"
"24018","1","AURIAC DU PERIGORD","Auriac-du-Périgord","Auriac-du-Périgord","1943-01-01",""
"24019","1","AZERAT","Azerat","Azerat","1943-01-01",""
"24020","3","BACHELLERIE","Bachellerie","La Bachellerie","1943-01-01",""
"24021","0","BADEFOLS D ANS","Badefols-d'Ans","Badefols-d'Ans","1943-01-01",""
"24022","0","BADEFOLS DE CADOUIN","Badefols-de-Cadouin","Badefols-de-Cadouin","1943-01-01","1952-07-06"
"24022","0","BADEFOLS SUR DORDOGNE","Badefols-sur-Dordogne","Badefols-sur-Dordogne","1952-07-06",""
"24023","0","BANEUIL","Baneuil","Baneuil","1943-01-01",""
"24024","0","BARDOU","Bardou","Bardou","1943-01-01",""
"24025","0","BARS","Bars","Bars","1943-01-01",""
"24026","0","BASSILAC","Bassilac","Bassilac","1943-01-01","2002-04-14"
"24026","0","BASSILLAC","Bassillac","Bassillac","2002-04-14","2017-01-01"
"24026","0","BASSILLAC ET AUBEROCHE","Bassillac et Auberoche","Bassillac et Auberoche","2017-01-01",""
"24027","0","BAYAC","Bayac","Bayac","1943-01-01",""
"24028","0","BEAUMONT","Beaumont","Beaumont","1943-01-01","2001-02-04"
"24028","0","BEAUMONT DU PERIGORD","Beaumont-du-Périgord","Beaumont-du-Périgord","2001-02-04","2016-01-01"
"24028","0","BEAUMONTOIS EN PERIGORD","Beaumontois en Périgord","Beaumontois en Périgord","2016-01-01",""
"24029","0","BEAUPOUYET","Beaupouyet","Beaupouyet","1943-01-01",""
"24030","0","BEAUREGARD DE TERRASSON","Beauregard-de-Terrasson","Beauregard-de-Terrasson","1943-01-01",""
"24031","0","BEAUREGARD ET BASSAC","Beauregard-et-Bassac","Beauregard-et-Bassac","1943-01-01",""
"24032","0","BEAURONNE","Beauronne","Beauronne","1943-01-01",""
"24033","0","BEAUSSAC","Beaussac","Beaussac","1943-01-01","2017-01-01"
"24034","0","BELEYMAS","Beleymas","Beleymas","1943-01-01",""
"24035","0","BELVES","Belvès","Belvès","1943-01-01","2016-01-01"
"24035","0","PAYS DE BELVES","Pays de Belvès","Pays de Belvès","2016-01-01",""
"24036","0","BERBIGUIERES","Berbiguières","Berbiguières","1943-01-01",""
"24037","0","BERGERAC","Bergerac","Bergerac","1943-01-01",""
"24038","0","BERTRIC BUREE","Bertric-Burée","Bertric-Burée","1943-01-01",""
"24039","0","BESSE","Besse","Besse","1943-01-01",""
"24040","0","BEYNAC ET CAZENAC","Beynac-et-Cazenac","Beynac-et-Cazenac","1943-01-01",""
"24041","0","BEZENAC","Bézenac","Bézenac","1943-01-01","2017-01-01"
"24042","0","BIRAS","Biras","Biras","1943-01-01",""
"24043","0","BIRON","Biron","Biron","1943-01-01",""
"24044","0","BLIS ET BORN","Blis-et-Born","Blis-et-Born","1943-01-01","2017-01-01"
"24045","0","BOISSE","Boisse","Boisse","1943-01-01",""
"24046","0","BOISSEUILH","Boisseuilh","Boisseuilh","1943-01-01",""
"24047","3","BOISSIERE D ANS","Boissière-d'Ans","La Boissière-d'Ans","1943-01-01","2017-01-01"
"24048","0","BONNEVILLE ET SAINT AVIT DE FUMADIERES","Bonneville-et-Saint-Avit-de-Fumadières","Bonneville-et-Saint-Avit-de-Fumadières","1943-01-01",""
"24049","0","BORN DE CHAMPS","Born-de-Champs","Born-de-Champs","1943-01-01","1974-01-01"
"24050","0","BORREZE","Borrèze","Borrèze","1943-01-01",""
"24051","0","BOSSET","Bosset","Bosset","1943-01-01",""
"24052","0","BOUILLAC","Bouillac","Bouillac","1943-01-01",""
"24053","0","BOULAZAC","Boulazac","Boulazac","1943-01-01","2016-01-01"
"24053","0","BOULAZAC ISLE MANOIRE","Boulazac Isle Manoire","Boulazac Isle Manoire","2016-01-01",""
"24054","0","BOUNIAGUES","Bouniagues","Bouniagues","1943-01-01",""
"24055","0","BOURDEILLES","Bourdeilles","Bourdeilles","1943-01-01",""
"24056","2","BOURDEIX","Bourdeix","Le Bourdeix","1943-01-01",""
"24057","0","BOURG DES MAISONS","Bourg-des-Maisons","Bourg-des-Maisons","1943-01-01",""
"24058","0","BOURG DU BOST","Bourg-du-Bost","Bourg-du-Bost","1943-01-01",""
"24059","0","BOURGNAC","Bourgnac","Bourgnac","1943-01-01",""
"24060","0","BOURNIQUEL","Bourniquel","Bourniquel","1943-01-01",""
"24061","0","BOURROU","Bourrou","Bourrou","1943-01-01",""
"24062","0","BOUTEILLES SAINT SEBASTIEN","Bouteilles-Saint-Sébastien","Bouteilles-Saint-Sébastien","1943-01-01",""
"24063","0","BOUZIC","Bouzic","Bouzic","1943-01-01",""
"24064","0","BRANTOME","Brantôme","Brantôme","1943-01-01","2016-01-01"
"24064","0","BRANTOME EN PERIGORD","Brantôme en Périgord","Brantôme en Périgord","2016-01-01",""
"24065","0","BREUILH","Breuilh","Breuilh","1943-01-01","2017-01-01"
"24066","0","BROUCHAUD","Brouchaud","Brouchaud","1943-01-01",""
"24067","2","BUGUE","Bugue","Le Bugue","1943-01-01",""
"24068","2","BUISSON","Buisson","Le Buisson","1943-01-01","1960-08-13"
"24068","2","BUISSON CUSSAC","Buisson-Cussac","Le Buisson-Cussac","1960-08-13","1974-01-01"
"24068","2","BUISSON DE CADOUIN","Buisson-de-Cadouin","Le Buisson-de-Cadouin","1974-01-01",""
"24069","0","BUSSAC","Bussac","Bussac","1943-01-01",""
"24070","0","BUSSEROLLES","Busserolles","Busserolles","1943-01-01",""
"24071","0","BUSSIERE BADIL","Bussière-Badil","Bussière-Badil","1943-01-01",""
"24072","0","CADOUIN","Cadouin","Cadouin","1943-01-01","1974-01-01"
"24073","0","CALES","Calès","Calès","1943-01-01",""
"24074","0","CALVIAC","Calviac","Calviac","1943-01-01","1973-03-21"
"24074","0","CALVIAC EN PERIGORD","Calviac-en-Périgord","Calviac-en-Périgord","1973-03-21",""
"24075","0","CAMPAGNAC LES QUERCY","Campagnac-lès-Quercy","Campagnac-lès-Quercy","1943-01-01",""
"24076","0","CAMPAGNE","Campagne","Campagne","1943-01-01",""
"24077","0","CAMPSEGRET","Campsegret","Campsegret","1943-01-01",""
"24078","3","CANEDA","Canéda","La Canéda","1943-01-01","1965-03-01"
"24079","0","CANTILLAC","Cantillac","Cantillac","1943-01-01","2019-01-01"
"24080","0","CAPDROT","Capdrot","Capdrot","1943-01-01",""
"24081","0","CARLUX","Carlux","Carlux","1943-01-01",""
"24082","0","CARSAC DE CARLUX","Carsac-de-Carlux","Carsac-de-Carlux","1943-01-01","1961-01-01"
"24082","0","CARSAC AILLAC","Carsac-Aillac","Carsac-Aillac","1961-01-01",""
"24083","0","CARSAC DE VILLEFRANCHE","Carsac-de-Villefranche","Carsac-de-Villefranche","1943-01-01","1961-07-30"
"24083","0","CARSAC DE GURSON","Carsac-de-Gurson","Carsac-de-Gurson","1961-07-30",""
"24084","0","CARVES","Carves","Carves","1943-01-01",""
"24085","3","CASSAGNE","Cassagne","La Cassagne","1943-01-01",""
"24086","0","CASTELNAUD FAYRAC","Castelnaud-Fayrac","Castelnaud-Fayrac","1943-01-01","1973-01-01"
"24086","0","CASTELNAUD LA CHAPELLE","Castelnaud-la-Chapelle","Castelnaud-la-Chapelle","1973-01-01",""
"24087","0","CASTELS","Castels","Castels","1943-01-01","2017-01-01"
"24087","0","CASTELS ET BEZENAC","Castels et Bézenac","Castels et Bézenac","2017-01-01",""
"24088","0","CAUSE DE CLERANS","Cause-de-Clérans","Cause-de-Clérans","1943-01-01",""
"24089","0","CAZOULES","Cazoulès","Cazoulès","1943-01-01","2022-01-01"
"24090","0","CELLES","Celles","Celles","1943-01-01",""
"24091","0","CENAC ET SAINT JULIEN","Cénac-et-Saint-Julien","Cénac-et-Saint-Julien","1943-01-01",""
"24092","0","CENDRIEUX","Cendrieux","Cendrieux","1943-01-01","2017-01-01"
"24093","0","CERCLES","Cercles","Cercles","1943-01-01","2017-01-01"
"24094","0","CHALAGNAC","Chalagnac","Chalagnac","1943-01-01",""
"24095","0","CHALEIX","Chaleix","Chaleix","1943-01-01","2009-06-25"
"24095","0","CHALAIS","Chalais","Chalais","2009-06-25",""
"24096","0","CHAMPAGNAC DE BELAIR","Champagnac-de-Belair","Champagnac-de-Belair","1943-01-01",""
"24097","0","CHAMPAGNE ET FONTAINE","Champagne-et-Fontaine","Champagne-et-Fontaine","1943-01-01",""
"24098","0","CHAMPCEVINEL","Champcevinel","Champcevinel","1943-01-01",""
"24099","0","CHAMPEAUX ET LA CHAPELLE POMMIER","Champeaux-et-la-Chapelle-Pommier","Champeaux-et-la-Chapelle-Pommier","1943-01-01","2017-01-01"
"24100","0","CHAMPNIERS ET REILHAC","Champniers-et-Reilhac","Champniers-et-Reilhac","1943-01-01",""
"24101","0","CHAMPS ROMAIN","Champs-Romain","Champs-Romain","1943-01-01",""
"24102","0","CHANCELADE","Chancelade","Chancelade","1943-01-01",""
"24103","2","CHANGE","Change","Le Change","1943-01-01","2017-01-01"
"24104","0","CHANTERAC","Chantérac","Chantérac","1943-01-01",""
"24105","0","CHAPDEUIL","Chapdeuil","Chapdeuil","1943-01-01",""
"24106","3","CHAPELLE AUBAREIL","Chapelle-Aubareil","La Chapelle-Aubareil","1943-01-01",""
"24107","3","CHAPELLE FAUCHER","Chapelle-Faucher","La Chapelle-Faucher","1943-01-01",""
"24108","3","CHAPELLE GONAGUET","Chapelle-Gonaguet","La Chapelle-Gonaguet","1943-01-01",""
"24109","3","CHAPELLE GRESIGNAC","Chapelle-Grésignac","La Chapelle-Grésignac","1943-01-01",""
"24110","3","CHAPELLE MONTABOURLET","Chapelle-Montabourlet","La Chapelle-Montabourlet","1943-01-01",""
"24111","3","CHAPELLE MONTMOREAU","Chapelle-Montmoreau","La Chapelle-Montmoreau","1943-01-01",""
"24112","3","CHAPELLE PECHAUD","Chapelle-Péchaud","La Chapelle-Péchaud","1943-01-01","1973-01-01"
"24113","3","CHAPELLE SAINT JEAN","Chapelle-Saint-Jean","La Chapelle-Saint-Jean","1943-01-01",""
"24114","0","CHASSAIGNES","Chassaignes","Chassaignes","1943-01-01",""
"24115","0","CHATEAU L EVEQUE","Château-l'Évêque","Château-l'Évêque","1943-01-01",""
"24116","0","CHATRES","Châtres","Châtres","1943-01-01",""
"24117","0","CHAVAGNAC","Chavagnac","Chavagnac","1943-01-01","2017-01-01"
"24117","4","COTEAUX PERIGOURDINS","Coteaux Périgourdins","Les Coteaux Périgourdins","2017-01-01",""
"24118","0","CHENAUD","Chenaud","Chenaud","1943-01-01","2016-01-01"
"24119","0","CHERVAL","Cherval","Cherval","1943-01-01",""
"24120","0","CHERVEIX CUBAS","Cherveix-Cubas","Cherveix-Cubas","1943-01-01",""
"24121","0","CHOURGNAC","Chourgnac","Chourgnac","1943-01-01",""
"24122","0","CLADECH","Cladech","Cladech","1943-01-01",""
"24123","0","CLERMONT DE BEAUREGARD","Clermont-de-Beauregard","Clermont-de-Beauregard","1943-01-01",""
"24124","0","CLERMONT D EXCIDEUIL","Clermont-d'Excideuil","Clermont-d'Excideuil","1943-01-01",""
"24125","0","COGULOT","Cogulot","Cogulot","1943-01-01","1971-01-01"
"24126","0","COLOMBIER","Colombier","Colombier","1943-01-01",""
"24127","0","COLY","Coly","Coly","1943-01-01","2019-01-01"
"24128","0","COMBERANCHE ET EPELUCHE","Comberanche-et-Épeluche","Comberanche-et-Épeluche","1943-01-01",""
"24129","0","CONDAT SUR TRINCOU","Condat-sur-Trincou","Condat-sur-Trincou","1943-01-01",""
"24130","0","CONDAT SUR VEZERE","Condat-sur-Vézère","Condat-sur-Vézère","1943-01-01",""
"24131","0","CONNEZAC","Connezac","Connezac","1943-01-01",""
"24132","0","CONNE DE LA BARDE","Conne-de-la-Barde","Conne-de-la-Barde","1943-01-01","1985-05-05"
"24132","0","CONNE DE LABARDE","Conne-de-Labarde","Conne-de-Labarde","1985-05-05",""
"24133","3","COQUILLE","Coquille","La Coquille","1943-01-01",""
"24134","0","CORGNAC SUR L ISLE","Corgnac-sur-l'Isle","Corgnac-sur-l'Isle","1943-01-01",""
"24135","0","CORNILLE","Cornille","Cornille","1943-01-01",""
"24136","0","COUBJOURS","Coubjours","Coubjours","1943-01-01",""
"24137","0","COULAURES","Coulaures","Coulaures","1943-01-01",""
"24138","0","COULOUNIEIX","Coulounieix","Coulounieix","1943-01-01","1958-12-21"
"24138","0","COULOUNIEIX CHAMIERS","Coulounieix-Chamiers","Coulounieix-Chamiers","1958-12-21",""
"24139","0","COURSAC","Coursac","Coursac","1943-01-01",""
"24140","0","COURS DE PILE","Cours-de-Pile","Cours-de-Pile","1943-01-01",""
"24141","0","COUTURES","Coutures","Coutures","1943-01-01",""
"24142","0","COUX ET BIGAROQUE","Coux-et-Bigaroque","Coux-et-Bigaroque","1943-01-01","2016-01-01"
"24142","0","COUX ET BIGAROQUE MOUZENS","Coux et Bigaroque-Mouzens","Coux et Bigaroque-Mouzens","2016-01-01",""
"24143","0","COUZE ET SAINT FRONT","Couze-et-Saint-Front","Couze-et-Saint-Front","1943-01-01",""
"24144","0","CREYSSAC","Creyssac","Creyssac","1943-01-01",""
"24145","0","CREYSSE","Creysse","Creysse","1943-01-01",""
"24146","0","CREYSSENSAC ET PISSOT","Creyssensac-et-Pissot","Creyssensac-et-Pissot","1943-01-01",""
"24147","0","CUBJAC","Cubjac","Cubjac","1943-01-01","2017-01-01"
"24147","0","CUBJAC AUVEZERE VAL D ANS","Cubjac-Auvézère-Val d'Ans","Cubjac-Auvézère-Val d'Ans","2017-01-01",""
"24148","0","CUNEGES","Cunèges","Cunèges","1943-01-01",""
"24149","0","CUSSAC","Cussac","Cussac","1943-01-01","1960-08-13"
"24150","0","DAGLAN","Daglan","Daglan","1943-01-01",""
